# lat	lon	mean_z1	std_z1	mean_z2	std_z2
176.1780	-38.6678	348.66	476.96	287.49	496.93
175.9700	-38.6668	346.80	528.09	299.11	538.24
175.9721	-38.6668	346.73	521.59	299.17	531.71
175.9742	-38.6668	346.66	515.16	299.24	525.26
175.9763	-38.6668	346.59	508.81	299.32	518.88
175.9784	-38.6668	346.53	502.53	299.41	512.58
175.9805	-38.6668	346.47	496.35	299.52	506.38
175.9826	-38.6668	346.41	490.26	299.63	500.27
175.9847	-38.6668	346.36	484.28	299.76	494.27
175.9868	-38.6668	346.31	478.40	299.90	488.38
175.9889	-38.6668	346.26	472.64	300.06	482.61
175.9910	-38.6668	346.22	467.01	300.23	476.97
175.9931	-38.6668	346.19	461.51	300.43	471.46
175.9952	-38.6668	346.16	456.14	300.64	466.09
175.9973	-38.6668	346.15	450.92	300.87	460.87
175.9994	-38.6668	346.14	445.84	301.12	455.81
176.0015	-38.6668	346.14	440.92	301.40	450.90
176.0036	-38.6668	346.15	436.15	301.70	446.15
176.0057	-38.6668	346.17	431.55	302.03	441.57
176.0078	-38.6668	346.21	427.10	302.39	437.14
176.0099	-38.6668	346.26	422.80	302.78	432.88
176.0120	-38.6668	346.34	418.66	303.19	428.77
176.0141	-38.6668	346.43	414.66	303.64	424.81
176.0162	-38.6668	346.54	410.80	304.13	420.99
176.0183	-38.6668	346.68	407.06	304.65	417.29
176.0204	-38.6668	346.84	403.43	305.21	413.71
176.0225	-38.6668	347.03	399.91	305.81	410.22
176.0246	-38.6668	347.24	396.46	306.46	406.81
176.0267	-38.6668	347.49	393.07	307.15	403.45
176.0288	-38.6668	347.78	389.72	307.90	400.13
176.0309	-38.6668	348.09	386.40	308.69	396.82
176.0330	-38.6668	348.45	383.06	309.55	393.49
176.0351	-38.6668	348.84	379.70	310.47	390.12
176.0372	-38.6668	349.26	376.27	311.46	386.66
176.0393	-38.6668	349.72	372.76	312.52	383.10
176.0414	-38.6668	350.22	369.12	313.67	379.39
176.0435	-38.6668	350.75	365.33	314.90	375.49
176.0456	-38.6668	351.32	361.34	316.22	371.35
176.0477	-38.6668	351.91	357.12	317.64	366.91
176.0498	-38.6668	352.54	352.61	319.17	362.13
176.0519	-38.6668	353.20	347.75	320.78	356.90
176.0540	-38.6668	353.90	342.50	322.48	351.15
176.0561	-38.6668	354.62	336.77	324.21	344.72
176.0582	-38.6668	355.36	330.44	325.90	337.41
176.0603	-38.6668	356.12	323.31	327.37	328.84
176.0624	-38.6668	356.85	314.98	328.29	318.23
176.0645	-38.6668	357.59	304.42	328.01	303.76
176.0666	-38.6668	358.55	288.72	325.03	280.32
176.0687	-38.6668	361.22	256.51	314.54	228.33
176.0708	-38.6668	368.33	193.06	290.57	121.86
176.0729	-38.6668	356.62	265.89	318.29	247.92
176.0751	-38.6668	350.89	287.24	324.64	286.62
176.0772	-38.6668	346.24	296.38	324.89	304.78
176.0793	-38.6668	341.36	300.54	322.20	315.29
176.0814	-38.6668	335.39	301.24	317.59	321.60
176.0835	-38.6668	327.61	298.68	311.51	324.79
176.0856	-38.6668	318.22	293.42	304.54	325.57
176.0877	-38.6668	310.41	288.96	298.46	326.09
176.0898	-38.6668	310.39	291.98	296.19	330.30
176.0919	-38.6668	318.61	303.31	297.79	338.99
176.0940	-38.6668	329.14	317.04	300.46	348.98
176.0961	-38.6668	338.45	329.49	302.62	358.22
176.0982	-38.6668	345.83	339.93	304.00	366.28
176.1003	-38.6668	351.50	348.58	304.72	373.27
176.1024	-38.6668	355.77	355.75	304.93	379.38
176.1045	-38.6668	358.91	361.72	304.72	384.77
176.1066	-38.6668	361.08	366.63	304.17	389.54
176.1087	-38.6668	362.37	370.56	303.27	393.73
176.1108	-38.6668	362.83	373.48	302.01	397.35
176.1129	-38.6668	362.42	375.28	300.31	400.35
176.1150	-38.6668	361.00	375.68	298.01	402.61
176.1171	-38.6668	358.30	374.17	294.86	403.88
176.1192	-38.6668	353.86	369.90	290.40	403.75
176.1213	-38.6668	347.12	361.81	284.12	401.68
176.1234	-38.6668	339.60	352.09	277.33	398.56
176.1255	-38.6668	339.51	353.95	277.29	400.33
176.1276	-38.6668	345.89	366.52	283.15	406.94
176.1297	-38.6668	351.11	377.53	288.14	412.84
176.1318	-38.6668	354.19	385.15	291.41	417.08
176.1339	-38.6668	355.70	390.14	293.46	419.92
176.1360	-38.6668	356.12	393.15	294.68	421.55
176.1381	-38.6668	355.70	394.52	295.28	422.07
176.1402	-38.6668	354.59	394.42	295.35	421.48
176.1423	-38.6668	352.87	392.90	294.89	419.70
176.1444	-38.6668	350.54	389.95	293.80	416.60
176.1465	-38.6668	347.57	385.41	291.90	411.91
176.1486	-38.6668	343.83	378.95	288.87	405.15
176.1507	-38.6668	339.02	369.80	284.17	395.41
176.1528	-38.6668	332.54	356.27	276.97	380.82
176.1549	-38.6668	323.19	334.90	265.75	357.70
176.1570	-38.6668	308.76	299.12	247.91	319.14
176.1591	-38.6668	287.79	244.08	221.90	260.19
176.1612	-38.6668	281.89	230.67	214.23	245.43
176.1633	-38.6668	301.39	290.79	237.19	308.18
176.1654	-38.6668	317.10	341.55	255.27	360.78
176.1675	-38.6668	327.37	377.50	266.64	397.63
176.1696	-38.6668	334.42	404.62	274.09	425.11
176.1717	-38.6668	339.54	426.45	279.24	447.02
176.1738	-38.6668	343.43	444.91	282.97	465.40
176.1759	-38.6668	346.49	461.09	285.76	481.42
176.1780	-38.6668	348.97	475.65	287.92	495.75
175.9700	-38.6658	346.67	525.39	298.97	535.50
175.9721	-38.6658	346.59	518.83	299.03	528.90
175.9742	-38.6658	346.52	512.33	299.10	522.38
175.9763	-38.6658	346.45	505.91	299.17	515.94
175.9784	-38.6658	346.38	499.58	299.26	509.57
175.9805	-38.6658	346.31	493.33	299.35	503.30
175.9826	-38.6658	346.25	487.17	299.46	497.13
175.9847	-38.6658	346.19	481.12	299.59	491.06
175.9868	-38.6658	346.14	475.19	299.72	485.11
175.9889	-38.6658	346.08	469.36	299.88	479.27
175.9910	-38.6658	346.04	463.67	300.05	473.57
175.9931	-38.6658	346.00	458.11	300.24	468.00
175.9952	-38.6658	345.97	452.69	300.44	462.58
175.9973	-38.6658	345.94	447.42	300.67	457.31
175.9994	-38.6658	345.92	442.30	300.93	452.20
176.0015	-38.6658	345.92	437.34	301.20	447.26
176.0036	-38.6658	345.92	432.54	301.50	442.48
176.0057	-38.6658	345.93	427.91	301.83	437.87
176.0078	-38.6658	345.96	423.45	302.19	433.43
176.0099	-38.6658	346.01	419.15	302.58	429.16
176.0120	-38.6658	346.07	415.00	302.99	425.06
176.0141	-38.6658	346.16	411.02	303.45	421.11
176.0162	-38.6658	346.26	407.17	303.94	417.31
176.0183	-38.6658	346.39	403.46	304.46	413.64
176.0204	-38.6658	346.55	399.87	305.03	410.09
176.0225	-38.6658	346.73	396.38	305.64	406.65
176.0246	-38.6658	346.95	392.97	306.30	403.29
176.0267	-38.6658	347.19	389.64	307.00	399.99
176.0288	-38.6658	347.48	386.34	307.76	396.72
176.0309	-38.6658	347.80	383.07	308.58	393.47
176.0330	-38.6658	348.16	379.79	309.45	390.21
176.0351	-38.6658	348.55	376.48	310.40	386.89
176.0372	-38.6658	348.99	373.11	311.41	383.50
176.0393	-38.6658	349.47	369.64	312.51	379.99
176.0414	-38.6658	349.98	366.05	313.70	376.33
176.0435	-38.6658	350.54	362.29	314.98	372.47
176.0456	-38.6658	351.13	358.33	316.38	368.37
176.0477	-38.6658	351.76	354.11	317.88	363.96
176.0498	-38.6658	352.44	349.59	319.52	359.18
176.0519	-38.6658	353.15	344.71	321.28	353.95
176.0540	-38.6658	353.91	339.41	323.16	348.17
176.0561	-38.6658	354.71	333.60	325.14	341.71
176.0582	-38.6658	355.57	327.18	327.15	334.38
176.0603	-38.6658	356.46	319.99	329.04	325.84
176.0624	-38.6658	357.36	311.67	330.48	315.42
176.0645	-38.6658	358.20	301.37	330.81	301.53
176.0666	-38.6658	359.08	286.65	328.52	279.79
176.0687	-38.6658	361.00	259.15	319.52	235.50
176.0708	-38.6658	363.94	224.52	305.78	177.68
176.0729	-38.6658	355.98	265.82	322.74	251.12
176.0751	-38.6658	350.25	284.17	328.23	285.13
176.0772	-38.6658	345.39	292.50	327.81	302.04
176.0793	-38.6658	340.15	296.21	324.27	312.04
176.0814	-38.6658	333.30	296.13	318.56	317.85
176.0835	-38.6658	323.39	291.55	310.86	319.95
176.0856	-38.6658	309.32	281.66	301.22	318.23
176.0877	-38.6658	294.85	270.43	291.75	314.98
176.0898	-38.6658	294.60	273.02	289.27	318.81
176.0919	-38.6658	309.37	290.89	293.80	331.02
176.0940	-38.6658	324.94	309.67	298.66	343.79
176.0961	-38.6658	336.86	324.73	301.89	354.48
176.0982	-38.6658	345.56	336.48	303.78	363.27
176.1003	-38.6658	351.94	345.82	304.75	370.64
176.1024	-38.6658	356.61	353.40	305.10	376.98
176.1045	-38.6658	359.99	359.63	304.98	382.52
176.1066	-38.6658	362.31	364.74	304.48	387.40
176.1087	-38.6658	363.72	368.85	303.65	391.70
176.1108	-38.6658	364.28	371.98	302.47	395.44
176.1129	-38.6658	363.98	374.05	300.89	398.59
176.1150	-38.6658	362.76	374.89	298.81	401.07
176.1171	-38.6658	360.48	374.18	296.07	402.74
176.1192	-38.6658	356.95	371.55	292.49	403.38
176.1213	-38.6658	352.29	367.02	288.13	402.97
176.1234	-38.6658	348.06	362.88	284.34	402.46
176.1255	-38.6658	347.60	364.44	284.01	404.23
176.1276	-38.6658	350.60	371.58	286.91	408.40
176.1297	-38.6658	353.81	379.23	290.18	412.74
176.1318	-38.6658	355.95	385.21	292.70	416.19
176.1339	-38.6658	356.98	389.32	294.42	418.59
176.1360	-38.6658	357.11	391.77	295.52	419.94
176.1381	-38.6658	356.48	392.70	296.12	420.23
176.1402	-38.6658	355.22	392.22	296.27	419.43
176.1423	-38.6658	353.36	390.34	295.95	417.47
176.1444	-38.6658	350.93	387.06	295.07	414.22
176.1465	-38.6658	347.91	382.32	293.45	409.52
176.1486	-38.6658	344.22	375.96	290.78	403.04
176.1507	-38.6658	339.66	367.50	286.60	394.15
176.1528	-38.6658	333.82	355.85	280.23	381.58
176.1549	-38.6658	325.98	338.96	270.75	363.13
176.1570	-38.6658	315.38	314.40	257.34	336.30
176.1591	-38.6658	303.72	286.39	242.34	305.75
176.1612	-38.6658	300.93	282.83	238.15	301.15
176.1633	-38.6658	310.27	314.18	248.61	333.39
176.1654	-38.6658	321.04	350.67	260.59	370.87
176.1675	-38.6658	329.42	381.11	269.56	401.85
176.1696	-38.6658	335.65	405.87	275.91	426.80
176.1717	-38.6658	340.37	426.58	280.49	447.47
176.1738	-38.6658	344.05	444.47	283.88	465.20
176.1759	-38.6658	346.99	460.34	286.45	480.85
176.1780	-38.6658	349.38	474.72	288.47	494.97
175.9700	-38.6647	346.54	522.71	298.83	532.78
175.9721	-38.6647	346.46	516.08	298.88	526.12
175.9742	-38.6647	346.38	509.52	298.95	519.53
175.9763	-38.6647	346.30	503.04	299.02	513.01
175.9784	-38.6647	346.23	496.63	299.10	506.58
175.9805	-38.6647	346.16	490.31	299.19	500.24
175.9826	-38.6647	346.09	484.09	299.29	494.00
175.9847	-38.6647	346.02	477.98	299.41	487.86
175.9868	-38.6647	345.96	471.97	299.54	481.83
175.9889	-38.6647	345.90	466.08	299.69	475.93
175.9910	-38.6647	345.85	460.33	299.86	470.16
175.9931	-38.6647	345.81	454.71	300.04	464.53
175.9952	-38.6647	345.76	449.23	300.24	459.05
175.9973	-38.6647	345.73	443.90	300.47	453.73
175.9994	-38.6647	345.71	438.74	300.72	448.57
176.0015	-38.6647	345.69	433.74	300.99	443.59
176.0036	-38.6647	345.68	428.91	301.29	438.78
176.0057	-38.6647	345.69	424.26	301.62	434.14
176.0078	-38.6647	345.71	419.77	301.98	429.69
176.0099	-38.6647	345.75	415.47	302.36	425.42
176.0120	-38.6647	345.80	411.32	302.78	421.31
176.0141	-38.6647	345.88	407.35	303.24	417.38
176.0162	-38.6647	345.97	403.52	303.73	413.60
176.0183	-38.6647	346.10	399.84	304.26	409.97
176.0204	-38.6647	346.24	396.28	304.84	406.46
176.0225	-38.6647	346.42	392.84	305.45	403.07
176.0246	-38.6647	346.63	389.48	306.12	399.76
176.0267	-38.6647	346.88	386.20	306.83	396.52
176.0288	-38.6647	347.16	382.96	307.60	393.32
176.0309	-38.6647	347.49	379.75	308.43	390.14
176.0330	-38.6647	347.85	376.54	309.33	386.94
176.0351	-38.6647	348.25	373.29	310.29	383.70
176.0372	-38.6647	348.70	369.98	311.34	380.38
176.0393	-38.6647	349.19	366.57	312.47	376.94
176.0414	-38.6647	349.73	363.04	313.70	373.34
176.0435	-38.6647	350.31	359.33	315.04	369.54
176.0456	-38.6647	350.93	355.41	316.49	365.49
176.0477	-38.6647	351.59	351.22	318.08	361.12
176.0498	-38.6647	352.31	346.71	319.83	356.38
176.0519	-38.6647	353.07	341.83	321.73	351.17
176.0540	-38.6647	353.90	336.49	323.81	345.41
176.0561	-38.6647	354.79	330.64	326.05	338.97
176.0582	-38.6647	355.77	324.18	328.43	331.70
176.0603	-38.6647	356.84	316.99	330.83	323.34
176.0624	-38.6647	357.95	308.85	332.98	313.43
176.0645	-38.6647	358.96	299.28	334.30	300.97
176.0666	-38.6647	359.67	287.06	333.63	283.64
176.0687	-38.6647	360.05	270.41	329.35	258.03
176.0708	-38.6647	359.08	259.59	325.76	241.72
176.0729	-38.6647	354.38	271.42	330.78	264.79
176.0751	-38.6647	349.20	282.66	333.28	286.67
176.0772	-38.6647	344.39	289.29	331.55	300.53
176.0793	-38.6647	339.05	292.46	326.87	309.52
176.0814	-38.6647	331.60	291.70	319.92	314.73
176.0835	-38.6647	319.55	285.07	310.44	315.66
176.0856	-38.6647	298.94	268.77	297.12	310.46
176.0877	-38.6647	269.63	242.61	280.36	299.00
176.0898	-38.6647	269.00	244.52	277.73	302.20
176.0919	-38.6647	298.60	277.15	289.05	322.43
176.0940	-38.6647	321.25	302.95	297.02	339.06
176.0961	-38.6647	335.92	320.70	301.39	351.22
176.0982	-38.6647	345.81	333.59	303.73	360.62
176.1003	-38.6647	352.77	343.48	304.90	368.29
176.1024	-38.6647	357.76	351.36	305.35	374.79
176.1045	-38.6647	361.33	357.79	305.29	380.43
176.1066	-38.6647	363.77	363.06	304.85	385.40
176.1087	-38.6647	365.26	367.33	304.08	389.78
176.1108	-38.6647	365.91	370.66	302.99	393.63
176.1129	-38.6647	365.74	373.02	301.55	396.93
176.1150	-38.6647	364.73	374.30	299.70	399.63
176.1171	-38.6647	362.86	374.37	297.37	401.67
176.1192	-38.6647	360.12	373.14	294.55	402.97
176.1213	-38.6647	356.86	370.99	291.49	403.67
176.1234	-38.6647	354.16	369.51	289.12	404.42
176.1255	-38.6647	353.51	371.03	288.70	406.27
176.1276	-38.6647	354.82	375.58	290.17	409.33
176.1297	-38.6647	356.60	380.93	292.24	412.63
176.1318	-38.6647	357.88	385.48	294.09	415.42
176.1339	-38.6647	358.41	388.73	295.50	417.40
176.1360	-38.6647	358.22	390.59	296.47	418.46
176.1381	-38.6647	357.36	391.05	297.06	418.51
176.1402	-38.6647	355.91	390.14	297.30	417.49
176.1423	-38.6647	353.90	387.84	297.15	415.32
176.1444	-38.6647	351.36	384.17	296.54	411.91
176.1465	-38.6647	348.29	379.17	295.28	407.18
176.1486	-38.6647	344.66	372.87	293.09	401.00
176.1507	-38.6647	340.40	365.17	289.55	393.08
176.1528	-38.6647	335.29	355.62	284.18	382.79
176.1549	-38.6647	329.03	343.33	276.52	369.16
176.1570	-38.6647	321.62	328.11	266.75	352.06
176.1591	-38.6647	314.89	314.56	257.42	336.60
176.1612	-38.6647	313.34	315.31	254.37	336.31
176.1633	-38.6647	318.26	334.57	259.14	355.56
176.1654	-38.6647	325.40	360.85	266.50	382.13
176.1675	-38.6647	331.91	385.99	273.04	407.43
176.1696	-38.6647	337.21	408.11	278.14	429.52
176.1717	-38.6647	341.44	427.45	282.01	448.69
176.1738	-38.6647	344.84	444.59	284.98	465.58
176.1759	-38.6647	347.61	460.03	287.28	480.73
176.1780	-38.6647	349.90	474.15	289.11	494.55
175.9700	-38.6637	346.41	520.06	298.69	530.08
175.9721	-38.6637	346.32	513.36	298.74	523.35
175.9742	-38.6637	346.24	506.73	298.79	516.69
175.9763	-38.6637	346.16	500.18	298.86	510.10
175.9784	-38.6637	346.08	493.70	298.93	503.60
175.9805	-38.6637	346.00	487.31	299.02	497.19
175.9826	-38.6637	345.93	481.02	299.12	490.87
175.9847	-38.6637	345.85	474.83	299.23	484.66
175.9868	-38.6637	345.79	468.76	299.35	478.56
175.9889	-38.6637	345.72	462.80	299.50	472.59
175.9910	-38.6637	345.66	456.98	299.66	466.75
175.9931	-38.6637	345.61	451.29	299.84	461.05
175.9952	-38.6637	345.56	445.75	300.04	455.51
175.9973	-38.6637	345.52	440.38	300.26	450.13
175.9994	-38.6637	345.49	435.16	300.50	444.92
176.0015	-38.6637	345.46	430.12	300.77	439.89
176.0036	-38.6637	345.45	425.25	301.07	435.05
176.0057	-38.6637	345.44	420.57	301.40	430.39
176.0078	-38.6637	345.46	416.07	301.75	425.92
176.0099	-38.6637	345.48	411.75	302.14	421.64
176.0120	-38.6637	345.53	407.61	302.56	417.54
176.0141	-38.6637	345.59	403.65	303.02	413.62
176.0162	-38.6637	345.68	399.85	303.51	409.87
176.0183	-38.6637	345.79	396.19	304.05	406.27
176.0204	-38.6637	345.93	392.68	304.63	402.81
176.0225	-38.6637	346.10	389.28	305.25	399.47
176.0246	-38.6637	346.31	385.98	305.92	396.22
176.0267	-38.6637	346.55	382.76	306.65	393.05
176.0288	-38.6637	346.83	379.59	307.43	389.93
176.0309	-38.6637	347.15	376.44	308.27	386.82
176.0330	-38.6637	347.52	373.30	309.18	383.70
176.0351	-38.6637	347.93	370.12	310.17	380.53
176.0372	-38.6637	348.39	366.89	311.24	377.29
176.0393	-38.6637	348.90	363.55	312.40	373.93
176.0414	-38.6637	349.45	360.08	313.66	370.42
176.0435	-38.6637	350.05	356.44	315.05	366.69
176.0456	-38.6637	350.70	352.57	316.56	362.71
176.0477	-38.6637	351.40	348.43	318.23	358.41
176.0498	-38.6637	352.15	343.96	320.08	353.72
176.0519	-38.6637	352.96	339.09	322.13	348.57
176.0540	-38.6637	353.85	333.75	324.40	342.86
176.0561	-38.6637	354.84	327.88	326.92	336.48
176.0582	-38.6637	355.96	321.41	329.69	329.32
176.0603	-38.6637	357.23	314.26	332.67	321.22
176.0624	-38.6637	358.65	306.37	335.70	311.97
176.0645	-38.6637	360.00	297.63	338.35	301.20
176.0666	-38.6637	360.78	287.84	339.75	288.36
176.0687	-38.6637	360.19	277.62	339.18	274.28
176.0708	-38.6637	357.52	271.99	338.52	267.69
176.0729	-38.6637	352.83	275.23	339.81	276.24
176.0751	-38.6637	347.81	281.27	339.57	288.96
176.0772	-38.6637	343.24	286.35	336.14	299.64
176.0793	-38.6637	338.15	289.21	330.06	307.56
176.0814	-38.6637	330.58	288.21	321.82	312.28
176.0835	-38.6637	317.12	280.21	310.72	312.37
176.0856	-38.6637	289.83	257.45	293.53	303.71
176.0877	-38.6637	227.70	198.75	260.89	274.57
176.0898	-38.6637	226.62	199.70	258.30	276.82
176.0919	-38.6637	289.22	265.09	284.86	314.90
176.0940	-38.6637	319.23	298.08	296.06	335.45
176.0961	-38.6637	336.03	317.82	301.28	348.66
176.0982	-38.6637	346.74	331.42	303.90	358.43
176.1003	-38.6637	354.07	341.62	305.19	366.25
176.1024	-38.6637	359.26	349.67	305.70	372.82
176.1045	-38.6637	362.93	356.22	305.68	378.51
176.1066	-38.6637	365.44	361.60	305.28	383.52
176.1087	-38.6637	367.00	366.00	304.57	387.97
176.1108	-38.6637	367.72	369.51	303.56	391.91
176.1129	-38.6637	367.66	372.13	302.25	395.34
176.1150	-38.6637	366.86	373.83	300.63	398.25
176.1171	-38.6637	365.34	374.58	298.67	400.61
176.1192	-38.6637	363.22	374.44	296.45	402.42
176.1213	-38.6637	360.83	373.83	294.23	403.84
176.1234	-38.6637	358.89	373.73	292.59	405.26
176.1255	-38.6637	358.13	375.28	292.14	407.21
176.1276	-38.6637	358.51	378.52	292.88	409.74
176.1297	-38.6637	359.30	382.38	294.18	412.40
176.1318	-38.6637	359.87	385.81	295.51	414.69
176.1339	-38.6637	359.94	388.28	296.62	416.31
176.1360	-38.6637	359.42	389.56	297.48	417.09
176.1381	-38.6637	358.32	389.55	298.07	416.91
176.1402	-38.6637	356.67	388.16	298.41	415.66
176.1423	-38.6637	354.49	385.38	298.47	413.24
176.1444	-38.6637	351.80	381.21	298.18	409.60
176.1465	-38.6637	348.64	375.80	297.36	404.75
176.1486	-38.6637	345.06	369.39	295.76	398.76
176.1507	-38.6637	341.08	362.30	292.98	391.74
176.1528	-38.6637	336.68	354.70	288.63	383.62
176.1549	-38.6637	331.82	346.50	282.55	374.24
176.1570	-38.6637	326.74	338.15	275.28	364.24
176.1591	-38.6637	322.70	332.77	268.81	357.15
176.1612	-38.6637	321.84	336.17	266.11	359.35
176.1633	-38.6637	324.74	350.28	268.01	372.91
176.1654	-38.6637	329.57	370.31	272.27	392.69
176.1675	-38.6637	334.55	391.24	276.74	413.42
176.1696	-38.6637	338.97	410.92	280.60	432.84
176.1717	-38.6637	342.68	428.85	283.73	450.46
176.1738	-38.6637	345.77	445.16	286.22	466.42
176.1759	-38.6637	348.35	460.09	288.22	480.99
176.1780	-38.6637	350.50	473.90	289.84	494.44
175.9700	-38.6627	346.27	517.43	298.54	527.40
175.9721	-38.6627	346.18	510.66	298.58	520.61
175.9742	-38.6627	346.10	503.96	298.63	513.87
175.9763	-38.6627	346.01	497.34	298.69	507.21
175.9784	-38.6627	345.93	490.79	298.76	500.64
175.9805	-38.6627	345.84	484.33	298.84	494.14
175.9826	-38.6627	345.76	477.96	298.93	487.75
175.9847	-38.6627	345.69	471.70	299.04	481.46
175.9868	-38.6627	345.61	465.55	299.16	475.29
175.9889	-38.6627	345.54	459.52	299.30	469.24
175.9910	-38.6627	345.48	453.62	299.45	463.33
175.9931	-38.6627	345.41	447.87	299.62	457.56
175.9952	-38.6627	345.36	442.27	299.82	451.95
175.9973	-38.6627	345.31	436.83	300.03	446.51
175.9994	-38.6627	345.26	431.56	300.28	441.25
176.0015	-38.6627	345.23	426.47	300.54	436.17
176.0036	-38.6627	345.21	421.56	300.84	431.28
176.0057	-38.6627	345.19	416.85	301.16	426.59
176.0078	-38.6627	345.19	412.33	301.51	422.11
176.0099	-38.6627	345.21	408.01	301.90	417.82
176.0120	-38.6627	345.24	403.87	302.32	413.73
176.0141	-38.6627	345.30	399.92	302.78	409.82
176.0162	-38.6627	345.37	396.14	303.28	406.10
176.0183	-38.6627	345.48	392.52	303.82	402.54
176.0204	-38.6627	345.61	389.05	304.40	399.13
176.0225	-38.6627	345.77	385.70	305.03	395.85
176.0246	-38.6627	345.97	382.46	305.71	392.67
176.0267	-38.6627	346.20	379.31	306.44	389.57
176.0288	-38.6627	346.48	376.21	307.23	386.52
176.0309	-38.6627	346.80	373.14	308.08	383.50
176.0330	-38.6627	347.17	370.07	309.01	380.47
176.0351	-38.6627	347.59	366.98	310.01	377.40
176.0372	-38.6627	348.06	363.82	311.10	374.24
176.0393	-38.6627	348.58	360.57	312.29	370.98
176.0414	-38.6627	349.15	357.18	313.59	367.55
176.0435	-38.6627	349.77	353.62	315.01	363.92
176.0456	-38.6627	350.44	349.82	316.58	360.03
176.0477	-38.6627	351.17	345.75	318.33	355.81
176.0498	-38.6627	351.96	341.33	320.27	351.21
176.0519	-38.6627	352.82	336.50	322.44	346.13
176.0540	-38.6627	353.77	331.19	324.90	340.50
176.0561	-38.6627	354.85	325.33	327.69	334.22
176.0582	-38.6627	356.11	318.85	330.87	327.19
176.0603	-38.6627	357.62	311.74	334.48	319.36
176.0624	-38.6627	359.45	304.06	338.52	310.74
176.0645	-38.6627	361.46	295.97	342.76	301.44
176.0666	-38.6627	362.86	287.83	346.49	291.85
176.0687	-38.6627	361.92	280.38	348.69	283.27
176.0708	-38.6627	357.57	275.70	349.42	279.29
176.0729	-38.6627	351.40	275.60	349.31	282.62
176.0751	-38.6627	345.95	278.89	347.01	290.29
176.0772	-38.6627	341.82	283.26	341.60	298.73
176.0793	-38.6627	337.47	286.39	333.84	305.96
176.0814	-38.6627	330.50	285.82	324.33	310.55
176.0835	-38.6627	317.17	277.95	312.21	310.56
176.0856	-38.6627	288.05	253.55	293.40	301.01
176.0877	-38.6627	201.85	171.60	248.87	259.44
176.0898	-38.6627	200.69	172.14	246.37	261.20
176.0919	-38.6627	287.68	261.15	284.13	312.00
176.0940	-38.6627	320.17	296.28	296.32	333.61
176.0961	-38.6627	337.55	316.40	301.71	346.97
